"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0071675","regulation of mononuclear cell migration","33/1653","150/18860",0.22,2.51010284331518,5.75517373855447,6.07163187144805e-07,3.71725972555144e-05,3.1697589904469e-05,"CXCL10/PLA2G7/CCL2/CCR1/CMKLR1/C3AR1/DOCK8/TNFSF14/LGMN/CCL4/LGALS3/CX3CR1/CD81/SLAMF8/AKT1/CD9/CCL3/DDT/P4HB/MIF/LGALS9/STK10/SPN/CCL5/MSN/SELENOK/OXSR1/LYN/SPI1/CD69/FPR2/STAP1/TGFB1",33
"GO:0007159","leukocyte cell-cell adhesion","70/1653","439/18860",0.159453302961276,1.81929176881407,5.38340964401421,6.39685763189814e-07,3.8751490180604e-05,3.30439338281542e-05,"CD274/TNFSF13B/IGFBP2/HAVCR2/CCL2/IDO1/LILRB4/SELL/SELPLG/EZR/DOCK8/PDCD1LG2/TNFSF14/KLF4/IRF1/OLR1/LILRB1/CD86/BAD/NR4A3/LGALS3/CYRIB/EP300/ICOSLG/SCGB1A1/IL2RA/IL2RG/CX3CR1/PTPRC/FERMT3/CD81/NFKBID/AKT1/STAT5A/NLRP3/RHOH/CD55/PECAM1/SDC4/LGALS9/STK10/JAK3/JAK2/SPN/GLI3/RASAL3/CCL5/PRKCQ/NFKBIZ/PRDX2/VNN1/MSN/FYN/BTN2A2/SELENOK/TNIP1/USP5/CD4/ICAM1/CD37/LYN/NOD2/CD80/VSIG4/BCL6/CD69/RPS3/HHLA2/NCKAP1L/TGFB1",70
"GO:0002822","regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains","41/1653","210/18860",0.195238095238095,2.22758044536629,5.54451252327005,8.38576839916209e-07,5.02709345178936e-05,4.2866723987822e-05,"CD274/RSAD2/TNFSF13B/HAVCR2/LILRB4/SUPT6H/CLEC7A/LILRB1/SLC11A1/FCER1G/TNFRSF1B/CYRIB/EP300/P2RX7/PTPRC/CEACAM1/CD81/NFKBID/KLRD1/STAT5A/NLRP3/CD55/LGALS9/CD226/JAK3/JAK2/SPN/PRKCQ/NFKBIZ/USP5/CD4/FCGR1A/CD7/ARID5A/TNFAIP3/CD80/TAP2/BCL6/CD69/NCKAP1L/TGFB1",41
"GO:0031342","negative regulation of cell killing","14/1653","36/18860",0.388888888888889,4.43705048060765,6.39770751860374,8.91642501352303e-07,5.29010576833248e-05,4.51094665361306e-05,"HAVCR2/CLU/MICA/LILRB1/CD59/SERPINB9/CX3CR1/PTPRC/CEACAM1/KLRD1/LGALS9/INPP5D/NCKAP1L/TGFB1",14
"GO:0022900","electron transport chain","29/1653","125/18860",0.232,2.64701754385965,5.7262401895497,9.05598352608144e-07,5.31808012169374e-05,4.5348007732107e-05,"UQCRQ/NDUFV1/NDUFB10/UQCR11/COX4I1/NDUFA2/CHCHD2/NDUFB7/COX6A1/UQCRFS1/SOD2/NDUFS5/UQCRH/NDUFC2/COX8A/NDUFA9/NDUFA3/UQCRB/POR/COX5A/NDUFC1/UQCRC1/NDUFS6/DGUOK/NDUFB2/UQCC3/COX5B/UQCRHL/NDUFA10",29
"GO:0050852","T cell receptor signaling pathway","33/1653","153/18860",0.215686274509804,2.46088514050508,5.62345069386517,9.75935514232096e-07,5.67324129737951e-05,4.83765163992561e-05,"GBP1/ELF1/LILRB4/LCP2/PRAM1/FYB1/BTN3A1/EZR/LGALS3/ICOSLG/PTPRC/CEACAM1/CD81/NFKBID/SLA2/CD226/CD53/BTN3A3/TRAC/PDE4B/NFKBIZ/TRGC1/PHPT1/THEMIS2/THEMIS/UBASH3A/FYN/BTN2A2/INPP5D/FOSL2/SIVA1/RPS3/HHLA2",33
"GO:0080164","regulation of nitric oxide metabolic process","20/1653","69/18860",0.289855072463768,3.30711837063924,5.95062598094967,1.11393303494593e-06,6.387767967908e-05,5.44693845468693e-05,"OPRM1/STAT1/GCHFR/TSPO/TMEM106A/CLU/CLEC7A/KLF4/CX3CR1/TLR6/AKT1/SOD2/DYNLL1/ASL/HIF1A/INSR/JAK2/SELENOS/GLA/PTGS2",20
"GO:0050866","negative regulation of cell activation","44/1653","235/18860",0.187234042553191,2.13625773899165,5.43257614555002,1.12105050349037e-06,6.387767967908e-05,5.44693845468693e-05,"CD274/HAVCR2/IDO1/LILRB4/CD84/MICA/PDCD1LG2/IRF1/LILRB1/CD86/LGALS3/MNDA/SCGB1A1/CD300LF/IL2RA/PTPRC/MILR1/CEACAM1/CLEC12A/INHBA/STAT5A/CD9/SAMSN1/THBD/SDC4/LGALS9/JAK3/SPN/GLI3/PRDX2/SH2B3/BTN2A2/INPP5D/USP5/PDGFA/CD37/LYN/TNFAIP3/CD80/VSIG4/BCL6/CD69/ENPP3/TGFB1",44
"GO:0001909","leukocyte mediated cytotoxicity","33/1653","157/18860",0.210191082802548,2.39818742991897,5.45258896560419,1.79268171170828e-06,0.000101145914224325,8.62485256964292e-05,"SLAMF7/HAVCR2/MICA/FCGR3A/TUBB4B/LILRB1/IGHG1/CYRIB/SERPINB9/P2RX7/RNF19B/CX3CR1/PTPRC/CEACAM1/CTSH/LYST/KLRD1/STAT5A/PRF1/SCNN1B/LGALS9/CD226/CD2/INPP5D/FCGR2A/FCGR1A/ICAM1/SPI1/FCGR3B/TAP2/STAP1/NCKAP1L/TGFB1",33
"GO:0046718","symbiont entry into host cell","30/1653","136/18860",0.220588235294118,2.51681434824383,5.5023187289148,1.8299744131626e-06,0.000102247599492726,8.71879480241598e-05,"SIGLEC1/GBP5/TRIM38/TRIM5/PLSCR1/TRIM21/GBP2/SELPLG/BSG/ACE2/CD86/CTSB/CCR5/RPSA/CD81/DAG1/TRIM25/CD55/INSR/P4HB/LGALS9/CBL/EPHA2/SLC20A2/CXCR4/CTSL/CD4/ICAM1/CD80/SIVA1",30
"GO:0045333","cellular respiration","56/1653","336/18860",0.166666666666667,1.90159306311756,5.16839850039059,2.08455047885485e-06,0.00011535180774817,9.83620883848313e-05,"OAS1/ATP5F1E/UQCRQ/NDUFV1/ATP5IF1/PNPT1/SLC25A25/NDUFB10/ABCC9/UQCR11/COX4I1/ATP5ME/NR4A3/NDUFA2/EP300/CHCHD2/NDUFB7/P2RX7/COX6A1/JMJD8/UQCRFS1/ATP5MG/CISD1/SOD2/NDUFS5/NOP53/UQCRH/NDUFC2/HIF1A/INSR/COX8A/NDUFA9/NUPR1/NDUFA3/BLOC1S1/UQCRB/NDUFA13/COX5A/ATP5PB/NDUFC1/UQCRC1/ACO1/KAT2B/NDUFS6/CYP1A2/MTLN/DGUOK/ATP5PO/NDUFB2/PFKFB2/UQCC3/COX5B/ACO2/UQCRHL/NDUFA10/ZBTB7A",56
"GO:0002703","regulation of leukocyte mediated immunity","47/1653","264/18860",0.178030303030303,2.03124713560285,5.22995711389795,2.14994157648207e-06,0.000117837274025279,0.000100481479995583,"CD274/RSAD2/HAVCR2/LILRB4/GAB2/CD84/PRAM1/MICA/SUPT6H/CLEC7A/LILRB1/FCER1G/TNFRSF1B/CYRIB/SERPINB9/P2RX7/CX3CR1/PTPRC/CEACAM1/CD81/KLRD1/STAT5A/ADGRE2/TLR3/NLRP3/CD55/LGALS9/CD226/JAK3/SPN/INPP5D/RASGRP4/USP5/FCGR1A/ICAM1/CD7/LYN/ARID5A/SPI1/NOD2/CD80/DDX21/TAP2/BCL6/STAP1/NCKAP1L/TGFB1",47
"GO:0060135","maternal process involved in female pregnancy","18/1653","60/18860",0.3,3.42286751361162,5.82598745451682,2.19510947234401e-06,0.000119177877484338,0.000101624631182401,"APOL2/HAVCR2/BSG/ACE2/CTSB/ADCY7/CITED2/AKT1/TPPP3/LGALS9/MED1/SPP1/RGS2/ITGA3/DEDD/DCAF13/PTGS2/PTN",18
"GO:0002573","myeloid leukocyte differentiation","46/1653","257/18860",0.178988326848249,2.0421777642819,5.21386820799835,2.36232466236002e-06,0.000127057742354037,0.000108343901386349,"IFI16/CCR1/IRF7/LILRB4/CFLAR/GAB2/LRRK1/LILRB1/FCER1G/TLR2/TNFAIP6/QKI/BATF2/EVI2B/JUN/CEACAM1/CITED2/CD81/INHBA/STAT5A/C1QC/TLR3/CD101/PDE1B/TFE3/CCL3/HCLS1/TF/CASP8/CD109/PIR/MED1/EPHA2/CORO1C/INPP5D/CD4/MAPK14/ADIPOQ/TOB2/LYN/SPI1/FOSL2/MAFB/SLC9B2/RASSF2/TGFB1",46
"GO:0031348","negative regulation of defense response","53/1653","313/18860",0.169329073482428,1.93196994910986,5.15324059665509,2.39281440406598e-06,0.00012750598977222,0.000108726128184752,"OAS3/PARP14/IFI16/USP18/SERPING1/OAS1/TRIM38/HAVCR2/TRIM21/TRAFD1/MICA/RPS19/IL10RA/KLF4/MICB/ATG12/C15orf39/LILRB1/TNFAIP6/TNFRSF1B/USP15/IL2RA/SERPINB9/PTPRC/STAT2/CEACAM1/SLAMF8/CLEC12A/MEFV/KLRD1/NMI/NLRP3/RHBDF2/NLRC5/LGALS9/SELENOS/AOAH/SPN/PPM1B/GSTP1/PLA2G10/FYN/INPP5D/MAPK14/ADIPOQ/LYN/TNFAIP3/TNFRSF1A/VSIG4/ISG15/ENPP3/FPR2/TGFB1",53
"GO:0035458","cellular response to interferon-beta","12/1653","29/18860",0.413793103448276,4.72119657049878,6.21567211791371,2.48928111423174e-06,0.000131429475343153,0.000112071738817464,"IFI16/STAT1/OAS1/PNPT1/AIM2/IRF1/MNDA/TLR3/TRIM6/PYHIN1/NDUFA13/CDC34",12
"GO:0001776","leukocyte homeostasis","27/1653","118/18860",0.228813559322034,2.61066166292411,5.43976998340932,2.82529383028766e-06,0.000147814236302777,0.000126043252026804,"TNFSF13B/AIM2/TNFSF14/FCER1G/IL2RA/P2RX7/AKT1/STAT5A/HCAR2/HIF1A/GAPT/MIF/LGALS9/FAS/JAK3/FAM3D/PDE4B/PRDX2/DOCK10/SH2B3/DOCK11/SLC7A11/LYN/TNFAIP3/SIVA1/NCKAP1L/TGFB1",27
"GO:0140374","antiviral innate immune response","21/1653","79/18860",0.265822784810127,3.03292058168118,5.61200151710617,2.85459940171799e-06,0.000148001977989973,0.00012620334197069,"IFIT1/CXCL10/OAS3/IFIT2/IFIT3/OAS2/MX1/EIF2AK2/USP18/OASL/TRIM22/OAS1/TRIM21/APOBEC3F/RPSA/TRIM25/ZDHHC1/TRIM6/CARD8/PHB2/NLRP1",21
"GO:0002696","positive regulation of leukocyte activation","61/1653","381/18860",0.16010498687664,1.82672719449089,5.05275983876786,2.89414333067415e-06,0.000148712454178837,0.000126809174883486,"CD274/RPL13A/TNFSF13B/IGFBP2/HAVCR2/CCL2/LILRB4/DOCK8/PDCD1LG2/CLEC7A/TNFSF14/FCGR3A/LILRB1/CD86/BAD/NR4A3/CYRIB/EP300/ICOSLG/IL2RA/IL2RG/PTPRC/TLR6/CD81/NFKBID/BLOC1S6/AKT1/STAT5A/NLRP3/RHOH/CD55/CCL3/MIF/LGALS9/CD226/JAK2/SPN/GLI3/CD2/RASAL3/CCL5/IL16/PRKCQ/NFKBIZ/VNN1/FYN/BTN2A2/INPP5D/SELENOK/CD4/LYN/SPI1/NOD2/CD80/BCL6/RPS3/LRRK2/STAP1/HHLA2/NCKAP1L/TGFB1",61
"GO:0070664","negative regulation of leukocyte proliferation","25/1653","105/18860",0.238095238095238,2.71656151873938,5.46686897731509,3.04570123730851e-06,0.000155115138236376,0.000132268832494945,"CD274/HAVCR2/IDO1/LILRB4/PDCD1LG2/LILRB1/CD86/MNDA/SCGB1A1/IL2RA/CCL8/SDC4/LGALS9/SPN/GSTP1/BTN2A2/INPP5D/CD37/LYN/TNFAIP3/CD80/VSIG4/BCL6/ENPP3/TGFB1",25
"GO:0070663","regulation of leukocyte proliferation","49/1653","284/18860",0.172535211267606,1.96855056534001,5.09739801478199,3.31159057071193e-06,0.000167177225740765,0.000142554342019012,"CD274/RPL13A/TNFSF13B/IGFBP2/HAVCR2/IDO1/LILRB4/PDCD1LG2/FCGR3A/IRF1/LILRB1/CD86/TNFRSF1B/LGALS3/CSF2RA/MNDA/ICOSLG/SCGB1A1/IL2RA/PTPRC/CD81/STAT5A/CD55/CCL8/SDC4/MIF/LGALS9/JAK2/SPN/RASAL3/CCL5/PRKCQ/GSTP1/BTN2A2/INPP5D/SELENOK/CD4/CD37/LYN/TNFAIP3/CD80/VSIG4/BCL6/RPS3/ENPP3/HHLA2/NCKAP1L/CSF2RB/TGFB1",49
"GO:0002704","negative regulation of leukocyte mediated immunity","21/1653","80/18860",0.2625,2.99500907441016,5.542239032796,3.55399148936834e-06,0.000176320870873403,0.000150351255203586,"CD274/HAVCR2/LILRB4/CD84/MICA/LILRB1/SERPINB9/CX3CR1/PTPRC/CEACAM1/KLRD1/LGALS9/JAK3/SPN/INPP5D/USP5/SPI1/CD80/BCL6/NCKAP1L/TGFB1",21
"GO:0006809","nitric oxide biosynthetic process","21/1653","80/18860",0.2625,2.99500907441016,5.542239032796,3.55399148936834e-06,0.000176320870873403,0.000150351255203586,"OPRM1/STAT1/GCHFR/TSPO/CLU/CLEC7A/KLF4/CX3CR1/TLR6/AKT1/SOD2/DYNLL1/ASL/MTARC1/INSR/GCH1/CYB5R3/JAK2/POR/GLA/PTGS2",21
"GO:0042776","proton motive force-driven mitochondrial ATP synthesis","19/1653","68/18860",0.279411764705882,3.18796484110886,5.60210792266461,3.76467869994565e-06,0.000184903209865434,0.000157669534847072,"ATP5F1E/NDUFV1/ATP5IF1/NDUFB10/ATP5ME/NDUFA2/NDUFB7/ATP5MG/NDUFS5/NDUFC2/NDUFA9/NDUFA3/NDUFA13/ATP5PB/NDUFC1/NDUFS6/ATP5PO/NDUFB2/NDUFA10",19
"GO:0050867","positive regulation of cell activation","63/1653","401/18860",0.1571072319202,1.79252413431032,4.97191591814829,3.79123870792723e-06,0.000184903209865434,0.000157669534847072,"CD274/RPL13A/TNFSF13B/IGFBP2/HAVCR2/CCL2/LILRB4/DOCK8/PDCD1LG2/CLEC7A/TNFSF14/FCGR3A/PLEK/LILRB1/CD86/BAD/NR4A3/CYRIB/EP300/ICOSLG/IL2RA/IL2RG/PTPRC/TLR6/CD81/NFKBID/BLOC1S6/AKT1/STAT5A/NLRP3/RHOH/CD55/CCL3/MIF/LGALS9/CD226/JAK2/SPN/GLI3/CD2/RASAL3/CCL5/IL16/PRKCQ/NFKBIZ/VNN1/FYN/BTN2A2/INPP5D/SELENOK/CD4/LYN/SPI1/NOD2/LILRA5/CD80/BCL6/RPS3/LRRK2/STAP1/HHLA2/NCKAP1L/TGFB1",63
"GO:0042129","regulation of T cell proliferation","37/1653","192/18860",0.192708333333333,2.19871697922968,5.17441852284456,3.89004243290653e-06,0.000188127682364513,0.000160419087326052,"CD274/TNFSF13B/IGFBP2/HAVCR2/IDO1/LILRB4/PDCD1LG2/IRF1/LILRB1/CD86/TNFRSF1B/LGALS3/ICOSLG/SCGB1A1/IL2RA/PTPRC/CD81/STAT5A/CD55/SDC4/LGALS9/JAK2/SPN/RASAL3/CCL5/PRKCQ/BTN2A2/SELENOK/CD4/CD37/CD80/VSIG4/BCL6/RPS3/HHLA2/NCKAP1L/TGFB1",37
"GO:0044409","symbiont entry into host","30/1653","141/18860",0.212765957446809,2.42756561249051,5.27360369412167,4.0093569037199e-06,0.0001922820748409,0.000163961595483703,"SIGLEC1/GBP5/TRIM38/TRIM5/PLSCR1/TRIM21/GBP2/SELPLG/BSG/ACE2/CD86/CTSB/CCR5/RPSA/CD81/DAG1/TRIM25/CD55/INSR/P4HB/LGALS9/CBL/EPHA2/SLC20A2/CXCR4/CTSL/CD4/ICAM1/CD80/SIVA1",30
"GO:0042742","defense response to bacterium","58/1653","361/18860",0.160664819944598,1.83311464256208,4.95367397289738,4.51091794712171e-06,0.000214548204840376,0.000182948233749295,"GBP1/OAS3/OAS2/ZNFX1/GBP4/GBP5/RNF213/OAS1/CASP4/HAVCR2/CLEC4E/RPL30/ROMO1/SLPI/IGHA2/GBP2/RPL39/MICA/CASP1/RPS19/SLC11A1/IGHG1/FCER1G/TLR2/BPIFA1/NAIP/P2RX7/MPEG1/TLR6/FAU/LYST/H2BC21/SLAMF8/IRF8/TLR3/HTN3/TF/SCNN1B/IGHG2/STATH/CASP7/SPN/GSDMB/WFDC2/NFKBIZ/EPHA2/NOD1/EMILIN2/RASGRP4/CD4/FCGR1A/TNFRSF1A/RNASE1/NOD2/HTN1/ISG15/NLRP1/FPR2",58
"GO:0002262","myeloid cell homeostasis","38/1653","201/18860",0.189054726368159,2.15703093726768,5.11142503259001,4.65259611149249e-06,0.000219472873947863,0.000187147567487299,"STAT1/RPS17/GLUL/RPS14/ATP5IF1/RPS19/RPS24/MB/FCER1G/CITED2/INHBA/STAT5A/HCAR2/SELENOW/HIF1A/HCLS1/SCNN1B/RCOR1/JAK2/FAM3D/PDE4B/MED1/HNRNPU/SH2B3/PLA2G10/INPP5D/TMEM14C/SLC7A11/MAPK14/P4HTM/LYN/SPI1/MAFB/BCL6/ISG15/NCSTN/NCKAP1L/ZBTB7A",38
"GO:0070228","regulation of lymphocyte apoptotic process","18/1653","63/18860",0.285714285714286,3.25987382248725,5.56869424544373,4.76287428980504e-06,0.000222848305185594,0.000190025844579128,"CD274/IDO1/DOCK8/EFNA1/LGALS3/P2RX7/HSH2D/PERP/ORMDL3/HIF1A/MIF/LGALS9/JAK3/CCL5/PRKCQ/LYN/GIMAP8/BCL6",18
"GO:0002449","lymphocyte mediated immunity","61/1653","388/18860",0.157216494845361,1.79377077603358,4.89662883996298,5.25688561569016e-06,0.000243978844502394,0.000208044148899385,"CD274/RSAD2/SLAMF7/HAVCR2/IRF7/LILRB4/IGHA2/TLR8/CLU/MICA/SUPT6H/FCGR3A/TUBB4B/LILRB1/IGHG1/FCER1G/TNFRSF1B/CYRIB/SERPINB9/P2RX7/RNF19B/PTPRC/CEACAM1/CTSH/CD81/LYST/KLRD1/STAT5A/C1QC/SLA2/NLRP3/NBN/CD55/C1QB/PRF1/IGHG2/LGALS9/CD226/UNC93B1/SPN/BTN3A3/CD2/NFKBIZ/C2/INPP5D/FCGR2A/RASGRP4/SCART1/USP5/FCGR1A/ICAM1/CD7/ARID5A/IGKC/FCGR3B/CD80/TAP2/BCL6/NCKAP1L/CSF2RB/TGFB1",61
"GO:0002685","regulation of leukocyte migration","42/1653","233/18860",0.180257510729614,2.05665859186964,5.03018976975063,5.31823780346437e-06,0.0002448516684715,0.000208788418018955,"CXCL10/PLA2G7/CCL2/CCR1/CMKLR1/C3AR1/DOCK8/TNFSF14/LGMN/CCL4/TNFAIP6/LGALS3/CX3CR1/CD81/GDF15/SLAMF8/AKT1/PERP/CCL8/CD9/RIN3/CCL3/DDT/P4HB/MIF/LGALS9/STK10/SPN/CD99/CCL5/MSN/SELENOK/OXSR1/ICAM1/LYN/SPI1/CD69/FPR2/STAP1/PTN/NCKAP1L/TGFB1",42
"GO:0001911","negative regulation of leukocyte mediated cytotoxicity","12/1653","31/18860",0.387096774193548,4.41660324336983,5.90071916651092,5.73391900340888e-06,0.000261894475116017,0.00022332105592224,"HAVCR2/MICA/LILRB1/SERPINB9/CX3CR1/PTPRC/CEACAM1/KLRD1/LGALS9/INPP5D/NCKAP1L/TGFB1",12
"GO:0006122","mitochondrial electron transport, ubiquinol to cytochrome c","8/1653","14/18860",0.571428571428571,6.5197476449745,6.4034913173994,6.35128663611836e-06,0.000287808303865048,0.000245418137568038,"UQCRQ/UQCR11/UQCRFS1/UQCRH/UQCRB/UQCRC1/UQCC3/UQCRHL",8
"GO:0002367","cytokine production involved in immune response","28/1653","130/18860",0.215384615384615,2.45744334310577,5.1681801784881,6.49286184843401e-06,0.000289662170059982,0.000246998955017539,"RSAD2/APOA2/LILRB4/CLEC7A/LILRB1/FCER1G/NR4A3/TNFRSF1B/P2RX7/FFAR2/CD81/TLR3/NLRP3/CD55/TRIM6/PKP3/MIF/CD226/JAK3/SLC7A5/NOD1/CD7/CUEDC2/ARID5A/NOD2/DDX21/BCL6/TGFB1",28
"GO:0002718","regulation of cytokine production involved in immune response","28/1653","130/18860",0.215384615384615,2.45744334310577,5.1681801784881,6.49286184843401e-06,0.000289662170059982,0.000246998955017539,"RSAD2/APOA2/LILRB4/CLEC7A/LILRB1/FCER1G/NR4A3/TNFRSF1B/P2RX7/FFAR2/CD81/TLR3/NLRP3/CD55/TRIM6/PKP3/MIF/CD226/JAK3/SLC7A5/NOD1/CD7/CUEDC2/ARID5A/NOD2/DDX21/BCL6/TGFB1",28
"GO:0002260","lymphocyte homeostasis","21/1653","83/18860",0.253012048192771,2.88675573437124,5.33930585250675,6.6846405108974e-06,0.000295923893386266,0.0002523384134559,"TNFSF13B/AIM2/TNFSF14/IL2RA/P2RX7/AKT1/STAT5A/HIF1A/GAPT/MIF/LGALS9/FAS/JAK3/PRDX2/DOCK10/DOCK11/LYN/TNFAIP3/SIVA1/NCKAP1L/TGFB1",21
"GO:0050870","positive regulation of T cell activation","46/1653","267/18860",0.172284644194757,1.96569170569456,4.92563895196786,6.79934102744828e-06,0.000298703874908129,0.000254708942305857,"CD274/TNFSF13B/IGFBP2/HAVCR2/CCL2/LILRB4/DOCK8/PDCD1LG2/TNFSF14/LILRB1/CD86/BAD/CYRIB/EP300/ICOSLG/IL2RA/IL2RG/PTPRC/CD81/NFKBID/AKT1/STAT5A/NLRP3/RHOH/CD55/LGALS9/JAK2/SPN/GLI3/RASAL3/CCL5/PRKCQ/NFKBIZ/VNN1/FYN/BTN2A2/SELENOK/CD4/LYN/NOD2/CD80/BCL6/RPS3/HHLA2/NCKAP1L/TGFB1",46
"GO:0002695","negative regulation of leukocyte activation","39/1653","212/18860",0.183962264150943,2.09892819230901,4.98728621898958,6.92149375694496e-06,0.000301766640691047,0.000257320605222308,"CD274/HAVCR2/IDO1/LILRB4/CD84/MICA/PDCD1LG2/IRF1/LILRB1/CD86/LGALS3/MNDA/SCGB1A1/CD300LF/IL2RA/PTPRC/MILR1/CLEC12A/INHBA/STAT5A/SAMSN1/SDC4/LGALS9/JAK3/SPN/GLI3/PRDX2/BTN2A2/INPP5D/USP5/CD37/LYN/TNFAIP3/CD80/VSIG4/BCL6/CD69/ENPP3/TGFB1",39
"GO:0033209","tumor necrosis factor-mediated signaling pathway","28/1653","131/18860",0.213740458015267,2.43868423361642,5.12138016271316,7.57697532125089e-06,0.000327860849427059,0.000279571499387983,"STAT1/TNFSF13B/CASP4/CARD16/CASP1/AIM2/NSMAF/KRT8/TNFRSF1B/NAIP/PPP2CB/TRAF1/KRT18/CARD14/FAS/JAK2/CASP8/TNFRSF19/TRADD/CARD8/GSTP1/BIRC3/MAPK14/ADIPOQ/TNFAIP3/TNFRSF1A/TANK/BIRC2",28
"GO:1902105","regulation of leukocyte differentiation","55/1653","343/18860",0.160349854227405,1.82952102282448,4.80543073100357,8.37247844885068e-06,0.000357793465893936,0.000305095457130647,"CCR1/IRF7/LILRB4/IRF1/LILRB1/NFAM1/CD86/BAD/TNFAIP6/QKI/EP300/IL2RA/IL2RG/EVI2B/PTPRC/CEACAM1/NFKBID/SLAMF8/CLEC12A/INHBA/STAT5A/C1QC/TLR3/NLRP3/CD101/RHOH/TFE3/CCL3/HCLS1/LGALS9/JAK3/CASP8/GLI3/TMEM176A/CD2/NFKBIZ/PRDX2/VNN1/CORO1C/BTN2A2/INPP5D/CD4/ADIPOQ/TOB2/LYN/SPI1/MAFB/CD80/SLC9B2/BCL6/CD69/RASSF2/NCKAP1L/FANCA/TGFB1",55
"GO:0002230","positive regulation of defense response to virus by host","12/1653","32/18860",0.375,4.27858439201452,5.7531068369812,8.44432788910631e-06,0.000357793465893936,0.000305095457130647,"DTX3L/PARP9/TRIM22/STAT1/PML/AIM2/LILRB1/APOBEC3F/ZDHHC1/TRIM6/SELENOK/ERCC6",12
"GO:0046631","alpha-beta T cell activation","38/1653","206/18860",0.184466019417476,2.10467581743109,4.94112281360659,8.45524089688536e-06,0.000357793465893936,0.000305095457130647,"CD274/RSAD2/LILRB4/IRF1/LILRB1/CD86/LGALS3/EP300/ICOSLG/IL2RA/CLEC4A/IL2RG/CLEC2B/PTPRC/CD81/NFKBID/STAT5A/NLRP3/TMEM98/CD55/LGALS9/DOCK2/JAK3/JAK2/SPN/GLI3/TRAC/RASAL3/PRKCQ/NFKBIZ/STAT4/WDFY4/CTSL/FOSL2/CD80/BCL6/CD69/NCKAP1L",38
"GO:0006925","inflammatory cell apoptotic process","10/1653","23/18860",0.434782608695652,4.96067755595886,5.8907516580184,1.02545102527346e-05,0.000430764281054654,0.000367318684581242,"IRF7/PLEKHO2/FASLG/CCR5/HCAR2/SELENOS/CCL5/CTSL/SLC7A11/NOD2",10
"GO:0002456","T cell mediated immunity","29/1653","141/18860",0.205673758865248,2.34664675874082,4.97467945391533,1.15459402434544e-05,0.000481499174645506,0.000410581032913686,"CD274/RSAD2/LILRB4/MICA/FCGR3A/LILRB1/TNFRSF1B/CYRIB/P2RX7/PTPRC/CEACAM1/CTSH/CD81/KLRD1/NLRP3/CD55/PRF1/UNC93B1/SPN/BTN3A3/NFKBIZ/SCART1/USP5/ICAM1/CD7/ARID5A/CD80/TAP2/NCKAP1L",29
"GO:0033003","regulation of mast cell activation","9/1653","19/18860",0.473684210526316,5.40452765307097,5.95343127165103,1.22436259993348e-05,0.000506921349828572,0.000432258874736075,"PLSCR1/CD84/PTPRE/NR4A3/CD300LF/MILR1/CD226/LYN/ENPP3",9
"GO:0051092","positive regulation of NF-kappaB transcription factor activity","20/1653","80/18860",0.25,2.85238959467635,5.14603469590519,1.33463372897585e-05,0.0005457498388561,0.000465368466550302,"EIF2AK2/TRIM5/CARD16/CIB1/CLU/AIM2/TLR2/ARHGEF2/PRKCH/PPIA/NLRP3/TRAF1/CARD14/LGALS9/RIPK4/PRKCQ/NOD1/NOD2/RPS3/ZBTB7A",20
"GO:0060759","regulation of response to cytokine stimulus","38/1653","210/18860",0.180952380952381,2.06458675424193,4.80833220607432,1.33711081283597e-05,0.0005457498388561,0.000465368466550302,"OAS3/PARP14/USP18/PARP9/OAS1/CASP4/IRF7/CARD16/CASP1/AGPAT2/KLF4/TLR2/CD300LF/NAIP/PTPRC/STAT2/PPP2CB/TLE5/TRIM6/SIGIRR/HIF1A/USP27X/NLRC5/IRAK2/CASP8/CARD8/CCL5/MED1/CREBRF/SH2B3/GSTP1/CXCR4/ADIPOQ/TNFAIP3/TNFRSF1A/TANK/ISG15/STAP1",38
"GO:0050691","regulation of defense response to virus by host","14/1653","44/18860",0.318181818181818,3.63031402958808,5.41394033347329,1.38151930838192e-05,0.000559904480263236,0.000477438325847036,"DTX3L/PARP9/TRIM22/STAT1/PML/AIM2/MICB/LILRB1/APOBEC3F/ZDHHC1/TRIM6/SELENOK/ERCC6/TNFAIP3",14
"GO:0042102","positive regulation of T cell proliferation","24/1653","108/18860",0.222222222222222,2.53545741749009,4.95985562605244,1.67287543527598e-05,0.000673244624476451,0.000574085040799161,"CD274/TNFSF13B/IGFBP2/HAVCR2/PDCD1LG2/CD86/ICOSLG/IL2RA/PTPRC/CD81/STAT5A/CD55/LGALS9/JAK2/SPN/RASAL3/CCL5/PRKCQ/SELENOK/CD4/CD80/RPS3/HHLA2/NCKAP1L",24
