"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"COL19A1",1.79449262853285,0.0489013704690127,0.544770808067539,0.183541247304636,0.854373357757241,0.935611398454429
"MAGED1",25.6529398408901,-0.0492126939749539,0.350869346424767,-0.183347168415936,0.854525626571896,0.935700980889603
"FARSB",9.05044601022749,0.0576705626134147,0.420224162089064,0.183175403298472,0.854660393151792,0.935771385278912
"SH3BP1",7.91578717565572,0.0591383090940813,0.428688293390368,0.183045756161308,0.854762116853897,0.935800796164898
"SNX22",4.5077148407863,-0.05863531255564,0.437535488811175,-0.182961535649608,0.854828199222849,0.935800796164898
"TNFRSF11A",2.25850895009183,-0.0563017759754061,0.522657918756633,-0.182869770749048,0.854900202343223,0.935802471924462
"CCDC191",17.7549736335591,-0.0508502541971079,0.422317681409849,-0.182606751269789,0.855106586671866,0.93587409250933
"SYT5",3.20716132122618,-0.0304483093079945,0.521341907905084,-0.182693014468736,0.855038897160982,0.93587409250933
"CLCN7",6.5845699661343,0.056493362698558,0.442844869860783,0.182216444486763,0.855412868197908,0.93594452155572
"CUL3",42.9740486633087,-0.0472078838380227,0.288591168659922,-0.18216547089345,0.855452869803583,0.93594452155572
"IP6K2",17.4356505990437,-0.0586365730919575,0.415955188926657,-0.182216898265626,0.855412512095917,0.93594452155572
"LRRCC1",7.96979700419793,0.0573172787908496,0.447929118017651,0.182409785750894,0.8552611467219,0.93594452155572
"GPAT4",9.2312871999047,-0.0571161394179477,0.397304299882466,-0.182021136565188,0.855566138404056,0.935991329038348
"SMYD3",3.64790808060513,-0.0589753505551791,0.452320307657384,-0.181735265022792,0.855790489307995,0.93615964309423
"ATP6V0D1",27.4945974946586,0.0512933377056918,0.343419246958039,0.18162167001767,0.855879641474907,0.936180046058097
"PMS2P2",2.20800052348583,-0.0557192827985655,0.536944535058975,-0.181416772542034,0.856040454727024,0.936278823681752
"COMMD2",13.1996061600328,0.0529739137214957,0.371463253091936,0.181199518907633,0.85621097220758,0.936336293438586
"PTGER4",7.79339398836967,0.051369516546735,0.415325179207084,0.181118096004919,0.856274880938354,0.936336293438586
"ZAP70",2.60942111770828,0.055100706099753,0.525584067383225,0.181080313048087,0.856304537052352,0.936336293438586
"PGBD4",4.44307448941293,-0.058906431649861,0.455948208165239,-0.180793011885116,0.856530048431613,0.936420209911676
"PPM1G",22.2413249694999,0.0540006936659338,0.362295004339231,0.180713021301048,0.856592837547792,0.936420209911676
"RSL24D1",16.3537193819627,-0.0530710823576012,0.363582798531566,-0.180767608820709,0.856549988629722,0.936420209911676
"MYO5C",52.532816234972,-0.0485364382756499,0.340603150250226,-0.180553223420738,0.856718274624557,0.936430611434664
"ZNF225",4.09973728935619,-0.0591594412664351,0.468331418208211,-0.180521226620177,0.856743391695138,0.936430611434664
"CDK5RAP3",13.286865490817,0.0565767986980201,0.396147361866151,0.180343977019455,0.85688253294413,0.936505609462149
"AK3",19.3144664493178,-0.0539221382502453,0.352827567050642,-0.18025253117679,0.856954319831371,0.93650698815248
"REEP3",17.4624562737995,0.0530253713691518,0.398680509649539,0.179979605672673,0.857168579058691,0.936558285477243
"TFAP2A",3.9646951157168,-0.0585064598652681,0.440761957891181,-0.179923217795052,0.857212847480263,0.936558285477243
"WASH8P",1.95885608349227,0.0493763198599714,0.556113859159746,0.17992782142182,0.857209233294934,0.936558285477243
"PRKDC",59.6838971360068,-0.0519621170776208,0.370931192717384,-0.179815566181084,0.857297362761769,0.936573564797493
"EZH2",8.45590940516347,-0.0571402182624984,0.420465792322928,-0.179431262566478,0.857599085725921,0.936672006855939
"TCERG1",25.2907240566173,0.0532485495344983,0.3395548128808,0.179444054322376,0.857589042377129,0.936672006855939
"ZNF419",4.18778715717314,0.0591448447242222,0.444352904190245,0.179500635842638,0.857544618108065,0.936672006855939
"ZNF550",4.44836900190464,-0.0604508352545448,0.476100604343895,-0.179305275391937,0.857698004818682,0.936703002384018
"TMEM218",3.59346556898641,0.0549302221184796,0.494955407503789,0.17904977408329,0.857898619063402,0.936845046261753
"DOT1L",11.8862818576265,0.0561365063269201,0.391612006166858,0.178501876401426,0.858328847706278,0.937160727568794
"PHACTR3",2.45870514903224,0.00656371436294134,0.545222366238072,0.178575133847205,0.858271320928504,0.937160727568794
"KLHL22",2.02775324577003,0.0382211957191209,0.548637324614097,0.178305178935421,0.858483311786561,0.937161531366718
"PAPSS1",25.6353745563728,-0.0490013080423901,0.340804230072089,-0.178332817382088,0.858461607329947,0.937161531366718
"UTP3",7.14586502264309,0.0470212404060806,0.488615174784687,0.178231327233976,0.858541308010853,0.937161531366718
"HPGD",12.8475228378749,0.0544836185635049,0.426736222194058,0.17807111564114,0.858667125846782,0.937221828383973
"CCDC14",6.52967733889647,-0.0562009420880537,0.43850531178026,-0.177451232900638,0.859153967754826,0.93749819662646
"CYP4F11",8.33980885968445,0.0555106700415773,0.441598429633142,0.17729926237442,0.859273330155933,0.93749819662646
"POMZP3",3.19129920699142,-0.0539697772013207,0.50725596230688,-0.177374093368771,0.859214555152044,0.93749819662646
"TMEM168",5.69066733466566,-0.0560572358041607,0.448681987287519,-0.177634267131406,0.859010211222532,0.93749819662646
"WDR55",11.4619243624006,-0.0549030191869076,0.388448713681578,-0.177371507232231,0.859216586385395,0.93749819662646
"PET117",1.18364611037663,-0.596716864418927,0.923834948108431,-0.176922524467406,0.859569245746355,NA
"CNIH3",1.53644536593416,0.0450711204197324,0.492835318178809,0.176747860892824,0.859706445098892,0.937865355546678
"GRIK2",2.8940280772631,-0.0472939490114431,0.519405660729905,-0.176691002366304,0.859751108748378,0.937865355546678
"CFAP97",26.0574116169877,0.0506184285691651,0.31750710035053,0.176559944590567,0.859854059283347,0.937900612224705
"C11orf54",6.38569444450455,0.0567164608332265,0.411698231441385,0.176345615706543,0.860022427362516,0.938007212562369
