"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"RNF150",7.97027394450343,-0.177120482639804,0.646861728422782,-0.27381505947441,0.78422674997155,0.896296614985463
"YWHAG",20.4363550364032,0.0981860339420697,0.358757124446971,0.273683858107138,0.784327583665115,0.896336907486186
"ARHGEF28",28.3151620772669,-0.100619243250103,0.367859767492598,-0.273526088313334,0.784448841091325,0.896400531731146
"MAN1C1",4.90589097100618,-0.146956929901567,0.538295231157965,-0.273004331815159,0.784849885714078,0.896725295730789
"TYROBP",15.6589921287475,0.15459413355128,0.566308683027341,0.272985631660916,0.784864260522931,0.896725295730789
"UPF3B",7.25867124234709,0.143611052850023,0.526519372666796,0.272755496388745,0.785041171517201,0.896852451713232
"CPM",9.77573957654312,0.145328620757101,0.533183551443726,0.272567712120127,0.785185534417075,0.896942405717725
"RNF220",12.0527208401085,-0.126664930228603,0.46504429440508,-0.272371754158692,0.785336188884865,0.896977093896779
"TIMM22",2.53473648101818,0.198959269833594,0.730507785999211,0.272357493851282,0.785347152667746,0.896977093896779
"FPGT",5.79976526495118,0.170760630091009,0.627899607236798,0.271955306426255,0.785656384820872,0.897180338184617
"GBA2",12.4090842384887,-0.117403261417861,0.431596975869047,-0.272020583975275,0.785606192196536,0.897180338184617
"ACAD8",8.7709429903143,0.149096691744944,0.548928114385426,0.271614238436067,0.785918650230204,0.897404854749075
"MMP14",7.1638711852502,0.170877978846652,0.629656032800843,0.271383056692954,0.786096432047937,0.897532873881147
"MEIS3P1",3.44955940975328,-0.207119298791008,0.76361755979389,-0.271234332074438,0.786210809142977,0.897588484744922
"PRUNE1",7.23225917543972,0.143707988886443,0.530180483003592,0.271054845459993,0.786348849983324,0.897671100106245
"CFAP126",19.1995477126297,0.108964448295076,0.40345175685122,0.27008049028092,0.787098331065517,0.898451644312969
"PCDH17",7.12939147950298,0.24688602551869,0.915204473938615,0.269760509863121,0.787344505385985,0.898657594957464
"KCTD6",2.29168168426085,0.170898137514847,0.633908303989972,0.269594413638649,0.7874722985391,0.898728404845726
"PIK3C2A",34.7339279647307,-0.0904644519630615,0.335704049086385,-0.269476797224399,0.787562795161476,0.898756640583373
"MAP2K5",3.78220936124573,0.167908870953062,0.623446833958134,0.269323480058506,0.787680765023412,0.89881622110035
"IL33",34.6502802571557,0.117983879697546,0.438393505941306,0.269127799793053,0.787831338239539,0.898912991990819
"ZBTB41",15.3021415898224,0.125690085905971,0.467186830342834,0.269036021014839,0.78790196345262,0.898918533929082
"C5AR1",29.4696409612367,0.141699698075054,0.527829286932164,0.268457438007349,0.78834723230211,0.899298825824961
"RALGPS2",27.1326570204005,0.100348942005319,0.373833880660825,0.268431908386507,0.788366881111697,0.899298825824961
"FAM50B",1.05977974270209,-0.281777157103095,1.05028366148233,-0.268286718566493,0.788478628657954,0.899351238963274
"IRF2BPL",13.1005899993584,-0.126924767417029,0.473669039154797,-0.267960869140845,0.788729439452674,0.899562247867085
"MRS2",7.63324327720107,-0.158967235070584,0.593659119761398,-0.267775276718525,0.788872302289266,0.899650114951163
"AC010186",5.71722647670392,-0.160525990184042,0.599797166696271,-0.267633792050455,0.788981217222237,0.8996992555476
"ALOX12P2",6.73949739703807,0.150821001767915,0.564202058298665,0.267317354748246,0.789224825660963,0.899705733725589
"ITGB2",16.9179074951806,0.137492517363672,0.514281130827764,0.267348944228948,0.789200505654645,0.899705733725589
"PRKACA",8.99366454065011,-0.116569361851702,0.43593525640884,-0.2674006291943,0.78916071504513,0.899705733725589
"TSPAN2",4.55396095432996,-0.177267579394458,0.663217093362605,-0.267284394760826,0.789250201007449,0.899705733725589
"RCC1",7.24116654551139,-0.163905772586061,0.614422200256821,-0.266764079353822,0.78965081279395,0.900033589675338
"TOR3A",7.28090136325873,0.130947675253932,0.490919143202997,0.266739802403234,0.78966950595454,0.900033589675338
"POMT2",7.09181828892079,-0.15832176408954,0.594193875416468,-0.266447990529308,0.789894209468721,0.900043662722063
"REC8",7.13064950011895,0.155212243284798,0.582750849714315,0.266344087461886,0.789974222030344,0.900043662722063
"RFTN2",1.99074444853406,0.239409577584192,0.89901954121554,0.266300749436984,0.790007595966973,0.900043662722063
"SNAPC2",1.43128570243415,0.235662915050912,0.884650003558746,0.266391131072055,0.789937994916378,0.900043662722063
"ZNF34",2.55298057355853,0.262674882687664,0.985252702941358,0.266606609556593,0.789772066098829,0.900043662722063
"SLC7A8",8.0345170303555,0.136652334927833,0.514422106150609,0.265642423398938,0.790514609905482,0.900546231720964
"BCL11A",3.3337626100752,0.191712872118839,0.722846863926358,0.265219207118771,0.790840599424494,0.900617339854523
"DCUN1D4",10.4046071464286,-0.138140356342956,0.520830090283562,-0.265231135681402,0.790831410745365,0.900617339854523
"FXYD5",7.52644007062769,0.145975247336278,0.550195379582053,0.265315291173774,0.790766585838446,0.900617339854523
"ZNF627",10.4011230396786,0.136677523936693,0.515211677786892,0.265284211964673,0.79079052595925,0.900617339854523
"NEK3",1.85636067737372,0.213089943774945,0.804418831456309,0.264899248304729,0.791087077421456,0.900785959733889
"TMEM131",43.1180963163153,0.0827619861367356,0.312479305032972,0.264855895426427,0.791120475610594,0.900785959733889
"PJA1",2.54261637867089,0.16563988583204,0.625799263739621,0.264685331910135,0.79125187804916,0.900820820780408
"PPARA",14.1839319511108,0.11058354910003,0.41799120591097,0.264559511148146,0.791348814392037,0.900820820780408
"WDR75",7.67985576277698,-0.145110411075215,0.548374719586396,-0.264619075045368,0.791302924056532,0.900820820780408
"KIF5C",2.21731932833276,-0.245045135508557,0.927492518894707,-0.26420173803728,0.79162447187796,0.901059567090936
"CAPNS1",55.2589168738931,-0.0774963191360002,0.29369552673188,-0.263866188219979,0.79188303041269,0.901236553883366
"PPIAP22",3.38109135421995,0.301071840613128,1.14116365124013,0.26382880342004,0.791911838757625,0.901236553883366
"ZNF625",2.27540172470457,-0.211343852661057,0.802612360712364,-0.263319957436834,0.7923039785126,0.901607757747916
"CHURC1-FNTB",1.87099645907126,-0.259844204079183,0.988153212768308,-0.26295942847894,0.792581850261913,0.901713023866912
"PPP3CB",17.0282401917122,-0.114955298595354,0.43718689971292,-0.262943145530754,0.792594400697767,0.901713023866912
"WDR34",12.9455283876198,-0.159311541937657,0.605781414567324,-0.262985192524344,0.792561992174306,0.901713023866912
"AFAP1L2",1.49512340178677,0.287227710376551,1.09318690135496,0.262743461361038,0.792748315976307,0.901738014544288
"P2RY14",1.20178831431629,0.285864489161925,1.08788669598317,0.262770461498822,0.792727503970842,0.901738014544288
"CCNJL",1.72115947482669,0.245132769552748,0.934104487287855,0.262425427656904,0.792993470988473,0.90179975676879
"LXN",6.15131481436804,0.166070926266101,0.63264830696231,0.262501178677768,0.792935076758949,0.90179975676879
"TMCO4",6.25952336850768,0.148255209219152,0.564961961567686,0.262416267473594,0.793000532382506,0.90179975676879
"MBD2",34.2747638381859,0.0834819890348168,0.318679588548945,0.261962146414643,0.793350626092471,0.901988616255383
"MTRF1",4.48497431369429,-0.176903923748227,0.675287649669488,-0.261968249878123,0.793345920497789,0.901988616255383
"UTP11",6.55823862390374,0.155253388684412,0.592696775992345,0.261944041157424,0.793364584768965,0.901988616255383
"C1orf210",3.84729152066766,-0.181701849036812,0.694451131919439,-0.261648142950815,0.793592723872386,0.902172947674271
"PGAP2",7.07503302492793,-0.158555276227731,0.606701128567154,-0.261340005419457,0.793830318335052,0.902367996590444
"GGTA1P",2.2939512273372,-0.235093068886686,0.899910702473644,-0.261240441124292,0.793907093097687,0.902380220246087
"AC093668",1.31729667216175,-0.268838891664742,1.03184891174859,-0.260540946066574,0.794446535155956,0.902397855891665
"ANKUB1",38.4374482716983,0.117250605424462,0.4497403608875,0.260707322760812,0.794318218557372,0.902397855891665
"COPS8",7.08887169380748,-0.144644026791128,0.554911364036808,-0.26066149689004,0.794353560811969,0.902397855891665
"EPB41L1",34.9095715786585,-0.0931170641088156,0.357085364328153,-0.26076975818937,0.794270067204563,0.902397855891665
"HPRT1",3.29113263163374,-0.183092136150198,0.702753313747606,-0.260535429102161,0.794450790162745,0.902397855891665
"LPP",111.391482121011,-0.0875811702661997,0.335478361145996,-0.261063545103243,0.794043503850146,0.902397855891665
"PYGO1",1.10689356951322,0.269340004399914,1.03254367500016,0.260850955674948,0.794207447380465,0.902397855891665
"UBE3C",17.9038518844291,-0.100718799021805,0.386116148896432,-0.260851040055361,0.794207382306644,0.902397855891665
"CATIP",6.91205892996822,-0.154191233270253,0.592198582656797,-0.26037082456108,0.794577745659667,0.902467062296521
"RUFY1",5.17698229286218,-0.114049528467181,0.43830204845826,-0.260207609953806,0.794703634506786,0.902535045819589
"NAIF1",2.23816573976503,-0.178589042833613,0.686595513540918,-0.260108083014687,0.794780403125554,0.902547237447663
"UBE2D3",155.889808794195,0.0577908403760115,0.222267386878043,0.260005937837929,0.794859193349338,0.902561722580274
"KCNK1",3.90418507212135,-0.146328564854347,0.563345144880631,-0.259749402624839,0.79505708237186,0.902711430624571
"AMOTL1",5.15986824493886,-0.185972628304659,0.717118852304653,-0.259333062723126,0.795378271396927,0.902776134649826
"C20orf194",12.6513082366233,0.124896890172997,0.481456382577331,0.259414756336596,0.795315245414369,0.902776134649826
"GRHL2",23.9672035006179,0.106248074538774,0.409579672888472,0.259407586781546,0.795320776616441,0.902776134649826
"YTHDF2",19.9135547823442,0.102484119424751,0.395118849700597,0.259375424640989,0.795345589342582,0.902776134649826
"EXD3",1.74513751832737,-0.223429607650314,0.862298227627623,-0.259109436261999,0.795550804288306,0.902864769684062
"MIS12",5.015299112895,-0.156513827380343,0.604358836133295,-0.258974996347738,0.795654532546424,0.902864769684062
"MSH6",20.2066671506272,0.110049941301759,0.424899669215985,0.259002181632244,0.795633557217817,0.902864769684062
"RTL8C",1.1446234670633,0.218771247555554,0.845765607579188,0.258666521309299,0.795892552730817,0.903059887989773
"DHRS11",1.77508048292581,-0.197412484371028,0.765017215420331,-0.258049728021561,0.796368529054135,0.903449954773566
"IRF6",30.8418547337701,-0.0912305399072197,0.353507494074058,-0.258072435341661,0.796351004583429,0.903449954773566
"KCMF1",24.2470009662806,-0.0910029344036378,0.353153656118826,-0.257686513580983,0.796648855292964,0.903692966565212
"ERMAP",3.68469912995832,-0.179204755533099,0.695908517407984,-0.257511944530545,0.796783595742609,0.903755222205047
"ZNF14",3.91810131332089,-0.18049398638485,0.701099782217494,-0.257444077095515,0.796835980596504,0.903755222205047
"FBXO21",11.3042217003591,-0.130304793854557,0.506863072938549,-0.257080858345257,0.797116353894994,0.903848210140765
"HMGB1P6",7.04489287764641,-0.227509386346615,0.884704626057335,-0.257158581119334,0.797056356467328,0.903848210140765
"NBPF15",7.65274753714423,0.168978921502172,0.657067485263483,0.25717133367878,0.797046512353142,0.903848210140765
"FAM117A",9.40493421164957,-0.137162967787229,0.534321367000977,-0.256705002379173,0.797406509588797,0.904045709690071
"PRR14",5.39405690180708,-0.160890378469945,0.626803598165593,-0.256683878236832,0.797422817970698,0.904045709690071
"LRRFIP1P1",1.5980850965679,0.226269820933108,0.883759921613513,0.256030869243311,0.797927001315365,0.904237061547169
"NAALADL2",5.1695748296144,0.144298922336928,0.563287159690609,0.256172930368563,0.797817309804474,0.904237061547169
"NANP",3.30500715470992,0.204676191699982,0.798766762387376,0.25624024601154,0.797765333892217,0.904237061547169
"SS18",52.4320753589577,-0.0785321985819131,0.306656556364956,-0.256091699172578,0.797880031419541,0.904237061547169
"TANC1",24.0212418437652,0.114990526922606,0.44872415982878,0.256261055715127,0.797749266436442,0.904237061547169
"TMPRSS3",5.90692712418643,-0.154643694398046,0.60419218523926,-0.25595116616215,0.797988545243046,0.904237061547169
"RIC8B",5.14208562018306,-0.163453273970022,0.639404282353049,-0.25563368666926,0.798233704245009,0.904439879766293
"CYBRD1",3.07142322217442,0.202871875339881,0.79435568206931,0.255391734356826,0.798420554201512,0.904576602687853
"FAXC",1.58267096613788,-0.19627555210615,0.768886940165534,-0.255272318793572,0.798512778253388,0.904606104696834
"ASPH",40.294362335394,-0.099354482909941,0.389747194288151,-0.254920328782368,0.798784634758745,0.904672492046428
"C14orf28",1.36512512026803,0.254406748478726,0.997799444853186,0.254967819225595,0.79874795449263,0.904672492046428
"CLINT1",81.0468772383296,-0.0552932288627616,0.216960709690484,-0.254853650421972,0.79883613597515,0.904672492046428
"ENDOD1",6.44900795912576,-0.148300041838573,0.581832726922094,-0.254884324955529,0.798812443385377,0.904672492046428
"MPV17L2",1.69669611500858,0.226889721071029,0.890625480197152,0.254753233672143,0.798913697793476,0.904685370459092
"BCAP29",4.07014464227278,0.135791299673116,0.53405161864328,0.25426624493356,0.799289875642082,0.90481528877276
"BCAR3",7.799032239591,-0.142512836169343,0.560440493412088,-0.254287186319627,0.799273698363212,0.90481528877276
"OSBPL3",19.6239121834046,0.104791175703663,0.412313816927567,0.254153926939762,0.799376643073883,0.90481528877276
"PITPNC1",8.92515846819523,0.1558830861862,0.613679926885247,0.254013663079041,0.799485002609033,0.90481528877276
"TRAPPC5",11.1557971581495,-0.147484739975572,0.580622569238292,-0.254011379835019,0.799486766539811,0.90481528877276
"TUBBP5",1.2003990772253,-0.295072530676341,1.15997218964355,-0.254378969867385,0.799202796334065,0.90481528877276
"WDR44",10.840876970642,0.122155199808697,0.480916830587844,0.254004834181789,0.799491823420297,0.90481528877276
"ANKFN1",16.1460026037096,-0.122692976001923,0.483612338980105,-0.253701086826426,0.799726494358284,0.904835808391506
"DCAF4",2.83292108382706,-0.174472192775927,0.68810953286312,-0.253552936623293,0.799840959685849,0.904835808391506
"NCOA7",75.2352971841072,0.0932992618193916,0.367910680342985,0.253592153759748,0.799810658921592,0.904835808391506
"PLCE1",25.2827224476146,-0.092955542357889,0.366367001534369,-0.253722474918825,0.799709969626566,0.904835808391506
"RIMBP3C",64.3893102347989,0.103765226433441,0.408729109519789,0.253872856169587,0.799593785554659,0.904835808391506
"POC1B-GALNT4",2.99194161745297,0.228980484927821,0.903658973162349,0.253392586947381,0.799964855540502,0.904901071383562
"PDE4A",6.20179463040066,0.157769854113568,0.62323649914224,0.253146043806335,0.800155359497213,0.905041662827532
"UBQLN2",23.6662924761093,0.095805033214104,0.378861829471269,0.252875918769139,0.800364098841836,0.905202855024428
"SOX5",6.24517350526963,-0.153335047491641,0.60674237101641,-0.252718542195718,0.800485718292972,0.905265497073336
"HERC4",21.6865994550466,0.110567606458729,0.437815600904252,0.252543779231178,0.800620779486607,0.905268432662388
